code_a,name_a,iso_a,code_b,name_b,iso_b,water_type,water_body,has_bridge,adds_edge,border_km,adjudication,verification_tier,source
MDA031,Stefan Voda,MDA,MDA035,Transnistria,MDA,river,Dniester (Nistru) River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: adversarial recheck of osm-vs-agent disagreement (wrong layer: agent; conf high), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (R30-Răscăieți-Hlinaia-R27)"
MOZ001,Cabo Delgado,MOZ,MOZ007,Nampula,MOZ,river,Lúrio River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (N1)"
MOZ003,Gaza,MOZ,MOZ005,Manica,MOZ,river,Save River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
MOZ004,Inhambane,MOZ,MOZ005,Manica,MOZ,river,Save River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
MOZ004,Inhambane,MOZ,MOZ009,Sofala,MOZ,river,Save River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (N1; Ponte 6 de Agosto; yes)"
MOZ009,Sofala,MOZ,MOZ011,Zambézia,MOZ,river,Zambezi River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Ponte Armando Guebuza)"
MWI004,Area under National Administration,MWI,TZA022,Njombe,TZA,lake,Lake Malawi (Lake Nyasa),False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
NGA004,Anambra,NGA,NGA010,Delta,NGA,river,Niger River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (NIGER BRIDGE; Second Niger Bridge)"
NGA004,Anambra,NGA,NGA012,Edo,NGA,river,Niger River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
NLD007,Noord-brabant,NLD,NLD012,Zuid-holland,NLD,river,Nieuwe Merwede / Hollandsch Diep (the province border runs the length of the Bie,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (A27; A29; Merwedebrug; Moerdijkbrug; N59)"
PAN011,Panamá,PAN,PAN012,Panamá Oeste,PAN,river,Panama Canal (Chagres River / Gatún Lake corridor),True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Puente de las Américas; yes); cw1 crossing screen on the ground 2026-09-24: bridge ways within 100 m of both units, none a road or rail way (nearest: Puente de las Américas (man_made=bridge, OSM way 745707421)); nearest road or rail bridge way 117 m; GPT-5.6 Sol adversarial recheck yes (Puente de las Américas), 78 m from the shared arc, 180 m from the farther unit"
POL004,Lubeiskie,POL,POL010,Podlaskie,POL,river,Bug River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
POL004,Lubeiskie,POL,POL013,Swietokrzyskie,POL,river,Vistula River (Wisła),True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: adversarial recheck of osm-vs-agent disagreement (wrong layer: osm; conf high), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; GPT-5.6 Sol adversarial recheck yes (Annopol Vistula Bridge), 155 m from the shared arc"
POL009,Podkarpackie,POL,POL013,Swietokrzyskie,POL,river,Vistula River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree); crossing CORRECTED by polygon-test disambiguation, corrected pin validated (50.519621, 21.601413), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (70; 764; 9; Linia Hutnicza Szerokotorowa; Most w Tarnobrzegu)"
PRT005,Braganca,PRT,PRT020,Viseu,PRT,river,Douro River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: adversarial recheck of osm-vs-agent disagreement (wrong layer: osm; conf high), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; GPT-5.6 Sol adversarial recheck yes (EN214 Douro road crossing), 0 m from the shared arc"
PRT019,Vila Real,PRT,PRT020,Viseu,PRT,river,Douro River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Autoestrada do Interior Norte; EM 322-2; Linha do Douro; Lin)"
PRY001,Alto Paraguay,PRY,PRY009,Concepcion,PRY,river,Paraguay River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
PRY008,Central,PRY,PRY016,Presidente Hayes,PRY,river,Paraguay River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Puente Héroes del Chaco; Puente Remanso; Puente Río Negro; y)"
PRY009,Concepcion,PRY,PRY016,Presidente Hayes,PRY,river,Paraguay River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: adversarial recheck of osm-vs-agent disagreement (wrong layer: osm; conf high), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units; GPT-5.6 Sol adversarial recheck yes (Puente Nanawa / Puente de Concepción), 1077 m from the shared arc, 1077 m from the farther unit; off the shared line, flag kept"
PRY010,Cordillera,PRY,PRY016,Presidente Hayes,PRY,river,Paraguay River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
PRY016,Presidente Hayes,PRY,PRY017,San Pedro,PRY,river,Paraguay River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
ROU012,Călăraşi,ROU,ROU015,Constanţa,ROU,river,Danube River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: adversarial recheck of osm-vs-agent disagreement (wrong layer: osm; conf high), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (800; Autostrada Soarelui; Podul Anghel Saligny; Podul Cernav); GPT-5.6 Sol adversarial recheck yes (Cernavodă Bridge complex), 56 m from the shared arc; maintainer map ruling 2026-09-16: flip accepted (False -> True)"
ROU015,Constanţa,ROU,ROU024,Ialomiţa,ROU,river,Danube River (Borcea arm/distributary),True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (800; Autostrada Soarelui; DN2A; Podul Anghel Saligny; Podul )"
SLV002,Cabanas,SLV,SLV003,Chalatenango,SLV,river,Lempa River / Cerrón Grande reservoir (Lago Suchitlán),True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Carratera Longitudinal del Norte)"
SLV002,Cabanas,SLV,SLV009,San Miguel,SLV,river,Lempa River,True,False,,cross-vendor,A,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; human-map-verified (2026-07-12); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Carretera Longitudinal Norte)"
SLV003,Chalatenango,SLV,SLV010,San Salvador,SLV,river,Lempa River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
SLV011,San Vicente,SLV,SLV014,Usulutan,SLV,river,Lempa River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (Carretera Panamericana; Carretera del Litoral; Puente Cuscat)"
SRB002,Branicevski,SRB,SRB006,Juzno-banatski,SRB,river,Danube River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
SRB005,Juzno-backi,SRB,SRB019,Srednje-banatski,SRB,river,Tisa River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (129; 15; yes; Куманачки рит; Распутница Сајлово – Римски Шан)"
SRB006,Juzno-banatski,SRB,SRB013,Podunavski,SRB,river,Danube River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (14; Ковински мост)"
SRB013,Podunavski,SRB,SRB014,Pomoravski,SRB,river,Velika Morava River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
SRB019,Srednje-banatski,SRB,SRB020,Sremski,SRB,river,Danube River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
SSD003,Jonglei,SSD,SSD004,Lakes,SSD,river,White Nile (Bahr el Jebel) through the Sudd wetland,False,False,,cross-vendor,A,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; human-map-verified (2026-07-12); bridge: adversarial recheck of osm-vs-agent disagreement (wrong layer: osm; conf high), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (yes); GPT-5.6 Sol adversarial recheck no"
SSD003,Jonglei,SSD,SSD008,Unity,SSD,river,"White Nile / Bahr el Jebel (Guit & Koch counties, Unity, vs. Fangak & Ayod count",False,False,,cross-vendor,A,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; human-map-verified (2026-07-12); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
SUR002,Commewijne,SUR,SUR010,Wanica,SUR,river,Suriname River,False,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen no bridge way in both units"
THA053,Roi Et,THA,THA067,Surin,THA,river,Mun River,True,False,,cross-vendor,B,"2026-07 water-screen rebuild b3-b6: GPT-5.6 Sol research (web) + Sonnet-5 adversarial judgment; dual-AI verified (GPT-5.6 Sol research + Sonnet judgment, both high-conf); bridge: osm-screen + agent-verify (agree), geocode/polygon-validated; bu1 crossing unification 2026-09-16: unified OSM screen bridge way in both units (yes; ถนนสุริยเดชบำรุง)"
